44.0,68,0.18,0.21
2.0,1,0.21,0.12
1.0,1,0.24,0.12
5.0,21,0.22,0.12
7.0,4,0.18,0.21
44.0,68,0.18,0.21
42.0,6,0.1,0.12
10.0,11,0.21,0.12
1.0,1,0.24,0.17
2.0,1,0.21,0.17
15.0,68,0.24,0.23
6.0,4,0.22,0.17
50.0,12,0.17,0.17
6.0,4,0.21,0.11
2.0,1,0.2,0.23
6.0,4,0.21,0.23
19.0,4,0.1,0.17
2.0,1,0.2,0.23
49.0,12,0.18,0.17
15.0,68,0.24,0.19
44.0,68,0.18,0.21
9.0,26,0.24,0.21
2.0,1,0.24,0.12
23.0,13,0.2,0.12
44.0,68,0.18,0.21
9.0,26,0.24,0.21
2.0,1,0.24,0.12
23.0,13,0.2,0.12
6.0,1,0.22,0.18
13.0,68,0.24,0.19
6.0,26,0.22,0.19
44.0,9,0.2,0.18
3.0,1,0.28,0.18
6.0,1,0.27,0.18
102.0,6,0.26,0.18
5.0,4,0.1,0.18
2.0,1,0.2,0.19
51.0,68,0.19,0.19
49.0,7,0.18,0.2
3.0,2,0.27,0.18
8.0,1,0.2,0.18
5.0,41,0.22,0.19
16.0,1,0.23,0.18
18.0,67,0.21,0.19
83.0,33,0.16,0.12
65.0,68,0.22,0.15
94.0,6,0.19,0.18
2.0,1,0.29,0.12
12.0,68,0.25,0.21
75.0,1,0.16,0.12
1.0,1,0.22,0.12
5.0,4,0.21,0.21
20.0,14,0.23,0.12
8.0,26,0.1,0.21
45.0,12,0.19,0.12
5.0,4,0.21,0.12
1.0,1,0.24,0.2
335.0,13,0.17,0.19
6.0,4,0.21,0.2
2.0,1,0.2,0.23
2.0,1,0.23,0.2
2.0,1,0.2,0.23
18.0,67,0.26,0.23
7.0,41,0.2,0.2
138.0,36,0.18,0.2
130.0,24,0.19,0.16
66.0,68,0.21,0.23
8.0,1,0.2,0.18
5.0,41,0.22,0.19
16.0,1,0.23,0.18
18.0,67,0.21,0.19
83.0,33,0.16,0.12
65.0,68,0.22,0.15
94.0,6,0.19,0.18
8.0,1,0.2,0.18
5.0,41,0.22,0.19
16.0,1,0.23,0.18
18.0,67,0.21,0.19
83.0,33,0.16,0.12
65.0,68,0.22,0.15
94.0,6,0.19,0.18
29.0,58,0.19,0.18
15.0,67,0.22,0.19
2.0,1,0.2,0.19
22.0,28,0.2,0.18
2.0,36,0.29,0.18
5.0,4,0.1,0.18
24.0,59,0.2,0.18
89.0,32,0.19,0.18
78.0,68,0.23,0.14
3.0,1,0.28,0.18
39.0,94,0.19,0.18
86.0,68,0.23,0.19
65.0,68,0.23,0.19
213.0,16,0.1,0.18
29.0,58,0.19,0.18
15.0,67,0.22,0.19
2.0,1,0.2,0.19
22.0,28,0.2,0.18
2.0,36,0.29,0.18
5.0,4,0.1,0.18
24.0,59,0.2,0.18
89.0,32,0.19,0.18
78.0,68,0.23,0.14
3.0,1,0.28,0.18
39.0,94,0.19,0.18
86.0,68,0.23,0.19
65.0,68,0.23,0.19
213.0,16,0.1,0.18
2.0,1,0.29,0.12
12.0,68,0.25,0.21
75.0,1,0.16,0.12
1.0,1,0.22,0.12
5.0,4,0.21,0.21
20.0,14,0.23,0.12
8.0,26,0.1,0.21
45.0,12,0.19,0.12
5.0,4,0.21,0.12
1.0,1,0.25,0.18
8.0,41,0.2,0.19
25.0,52,0.18,0.13
2.0,1,0.21,0.19
2.0,1,0.23,0.18
2.0,1,0.2,0.19
79.0,68,0.24,0.19
6.0,4,0.21,0.26
104.0,49,0.17,0.18
129.0,3,0.21,0.18
15.0,67,0.19,0.24
1.0,1,0.25,0.18
8.0,41,0.2,0.19
25.0,52,0.18,0.13
2.0,1,0.21,0.19
2.0,1,0.23,0.18
2.0,1,0.2,0.19
79.0,68,0.24,0.19
6.0,4,0.21,0.26
104.0,49,0.17,0.18
129.0,3,0.21,0.18
15.0,67,0.19,0.24
44.0,68,0.18,0.21
2.0,1,0.21,0.12
1.0,1,0.24,0.12
5.0,21,0.22,0.12
7.0,4,0.18,0.21
44.0,68,0.18,0.21
42.0,6,0.1,0.12
10.0,11,0.21,0.12
43.0,68,0.18,0.23
2.0,1,0.25,0.2
41.0,1,0.13,0.17
149.0,1,0.16,0.17
11.0,41,0.19,0.23
2.0,1,0.21,0.23
30.0,48,0.19,0.17
14.0,67,0.19,0.23
131.0,3,0.17,0.19
52.0,68,0.2,0.23
43.0,68,0.18,0.23
2.0,1,0.25,0.2
